Unnamed: 0,City,No. Stations,Air Quality,Index Value,Prominent Pollutant,year,Date,Season,Temp,Humidity,WindSpeed
175450,Lucknow,6,Moderate,107,PM10,2022,2022-03-06,Summer,21.1,72.2,11.2
175461,Mumbai,19,Moderate,185,"PM10, PM2.5",2022,2022-03-06,Summer,29.1,48.4,14.8
175480,Mumbai,19,Moderate,170,"PM10, PM2.5",2022,2022-03-07,Summer,28.7,53.2,17.2
175494,Lucknow,6,Moderate,165,"O3, PM2.5",2022,2022-03-07,Summer,22.5,68.4,11.0
175581,Jaipur,2,Satisfactory,88,PM10,2022,2022-03-07,Summer,24.6,44.9,18.4
175591,Delhi,34,Poor,237,"PM10, PM2.5",2022,2022-03-07,Summer,22.1,63.8,11.2
175638,Jaipur,3,Satisfactory,97,PM10,2022,2022-03-08,Summer,25.1,44.7,11.2
175641,Delhi,37,Poor,283,"PM10, PM2.5",2022,2022-03-08,Summer,22.5,62.9,18.4
175726,Lucknow,6,Moderate,143,"PM10, PM2.5",2022,2022-03-08,Summer,22.1,67.7,20.5
175738,Mumbai,19,Poor,204,"O3, PM10, PM2.5",2022,2022-03-08,Summer,30.2,50.1,16.6
175786,Delhi,36,Moderate,162,"PM10, PM2.5",2022,2022-03-09,Summer,23.1,56.2,18.4
175806,Lucknow,6,Moderate,144,"PM10, PM2.5",2022,2022-03-09,Summer,23.3,63.6,16.6
175826,Jaipur,3,Satisfactory,93,PM10,2022,2022-03-09,Summer,25.7,46.2,14.8
175910,Mumbai,19,Poor,210,PM2.5,2022,2022-03-09,Summer,30.0,53.0,14.8
175953,Jaipur,3,Satisfactory,80,PM10,2022,2022-03-10,Summer,25.3,45.4,14.8
175985,Delhi,38,Moderate,150,"PM10, PM2.5",2022,2022-03-10,Summer,22.9,57.0,21.1
176042,Lucknow,6,Moderate,120,PM10,2022,2022-03-10,Summer,23.7,59.9,16.6
176059,Mumbai,19,Poor,206,"PM10, PM2.5",2022,2022-03-10,Summer,30.4,49.5,22.3
176090,Lucknow,5,Moderate,130,"PM10, PM2.5",2022,2022-03-11,Summer,23.2,65.7,20.5
176124,Mumbai,17,Moderate,195,"PM10, PM2.5",2022,2022-03-11,Summer,30.6,48.7,18.4
176164,Jaipur,2,Moderate,103,PM10,2022,2022-03-11,Summer,25.5,43.6,24.1
176213,Delhi,38,Moderate,164,"PM10, PM2.5",2022,2022-03-11,Summer,22.7,65.2,22.3
176233,Lucknow,5,Moderate,129,"PM10, PM2.5",2022,2022-03-12,Summer,23.1,67.9,16.6
176262,Mumbai,16,Moderate,168,"O3, PM2.5",2022,2022-03-12,Summer,30.3,45.2,18.4
176280,Jaipur,2,Moderate,103,PM10,2022,2022-03-12,Summer,26.1,40.2,22.3
176320,Delhi,35,Moderate,160,"PM10, PM2.5",2022,2022-03-12,Summer,23.1,58.9,22.3
176438,Lucknow,6,Moderate,151,"PM10, PM2.5",2022,2022-03-13,Summer,23.8,68.9,16.6
176460,Mumbai,17,Moderate,170,"O3, PM10, PM2.5",2022,2022-03-13,Summer,31.2,41.1,22.3
176476,Delhi,36,Moderate,193,"PM10, PM2.5",2022,2022-03-13,Summer,24.5,61.9,16.6
176514,Jaipur,2,Moderate,129,PM10,2022,2022-03-13,Summer,27.4,38.3,18.4
176534,Jaipur,2,Moderate,168,PM2.5,2022,2022-03-14,Summer,29.0,39.6,14.8
176538,Delhi,36,Poor,231,"PM10, PM2.5",2022,2022-03-14,Summer,25.6,68.1,14.8
176577,Lucknow,6,Moderate,171,"PM10, PM2.5",2022,2022-03-14,Summer,25.4,66.8,13.0
176600,Mumbai,15,Moderate,167,"PM10, PM2.5",2022,2022-03-14,Summer,32.1,28.2,21.2
176706,Mumbai,17,Moderate,198,"O3, PM2.5",2022,2022-03-15,Summer,32.2,36.7,25.9
176717,Jaipur,3,Moderate,177,PM2.5,2022,2022-03-15,Summer,30.3,35.4,22.3
176719,Lucknow,6,Poor,215,"PM10, PM2.5",2022,2022-03-15,Summer,26.4,72.4,13.0
176787,Delhi,37,Poor,253,"PM10, PM2.5",2022,2022-03-15,Summer,26.9,69.5,18.4
176843,Mumbai,19,Moderate,184,"O3, PM2.5",2022,2022-03-16,Summer,31.8,40.1,23.0
176905,Jaipur,2,Moderate,190,PM2.5,2022,2022-03-16,Summer,30.8,33.2,18.4
176925,Lucknow,6,Poor,213,"PM10, PM2.5",2022,2022-03-16,Summer,26.9,77.9,16.6
176951,Delhi,38,Poor,218,"PM10, PM2.5",2022,2022-03-16,Summer,27.6,65.1,24.4
177037,Lucknow,6,Poor,213,"PM10, PM2.5",2022,2022-03-17,Summer,27.9,74.0,14.8
177048,Mumbai,18,Moderate,189,"O3, PM10, PM2.5",2022,2022-03-17,Summer,31.3,49.7,23.3
177117,Jaipur,3,Moderate,158,"PM10, PM2.5",2022,2022-03-17,Summer,32.0,30.9,18.4
177128,Delhi,36,Poor,218,"PM10, PM2.5",2022,2022-03-17,Summer,27.7,66.2,9.4
177200,Delhi,38,Poor,293,PM2.5,2022,2022-03-18,Summer,28.2,70.7,14.5
177249,Lucknow,6,Moderate,199,"PM10, PM2.5",2022,2022-03-18,Summer,28.7,64.4,9.0
177260,Mumbai,17,Moderate,187,PM2.5,2022,2022-03-18,Summer,30.8,53.7,25.9
177285,Jaipur,3,Moderate,147,"PM10, PM2.5",2022,2022-03-18,Summer,31.0,46.8,14.8
177326,Lucknow,6,Moderate,161,"PM10, PM2.5",2022,2022-03-19,Summer,29.0,69.3,11.1
177344,Delhi,37,Poor,231,PM2.5,2022,2022-03-19,Summer,28.5,64.3,11.2
177362,Jaipur,2,Moderate,139,PM2.5,2022,2022-03-19,Summer,31.0,37.1,14.8
177392,Mumbai,18,Moderate,111,"PM10, PM2.5",2022,2022-03-19,Summer,29.1,70.2,22.3
177457,Delhi,38,Poor,242,"PM10, PM2.5",2022,2022-03-20,Summer,29.6,49.7,13.0
177496,Lucknow,5,Moderate,172,"PM10, PM2.5",2022,2022-03-20,Summer,28.7,70.6,11.2
177529,Jaipur,3,Moderate,165,"PM10, PM2.5",2022,2022-03-20,Summer,31.1,22.6,25.9
177544,Mumbai,18,Moderate,106,"PM10, PM2.5",2022,2022-03-20,Summer,28.1,76.1,17.8
177656,Delhi,35,Poor,271,PM10,2022,2022-03-21,Summer,28.8,54.0,18.4
177707,Lucknow,5,Moderate,195,"PM10, PM2.5",2022,2022-03-21,Summer,29.8,55.5,13.0
177719,Mumbai,18,Moderate,159,"PM10, PM2.5",2022,2022-03-21,Summer,28.2,73.8,21.8
177729,Jaipur,3,Moderate,159,"PM10, PM2.5",2022,2022-03-21,Summer,31.9,22.5,14.8
177766,Delhi,38,Moderate,180,PM2.5,2022,2022-03-22,Summer,28.3,51.2,25.9
177784,Jaipur,3,Moderate,140,"PM10, PM2.5",2022,2022-03-22,Summer,31.1,34.6,18.4
177827,Lucknow,6,Moderate,152,"PM10, PM2.5",2022,2022-03-22,Summer,28.7,48.7,27.7
177857,Mumbai,18,Moderate,152,"PM10, PM2.5",2022,2022-03-22,Summer,30.0,43.7,20.6
177899,Jaipur,3,Moderate,190,PM2.5,2022,2022-03-23,Summer,29.7,30.8,18.4
177906,Lucknow,5,Moderate,136,"PM10, PM2.5",2022,2022-03-23,Summer,26.9,52.7,18.4
177930,Delhi,37,Poor,206,"PM10, PM2.5",2022,2022-03-23,Summer,27.8,50.1,13.0
177992,Mumbai,17,Moderate,155,"O3, PM10, PM2.5",2022,2022-03-23,Summer,30.9,35.0,25.5
178068,Jaipur,3,Moderate,183,"PM10, PM2.5",2022,2022-03-24,Summer,30.8,26.3,22.3
178097,Mumbai,15,Poor,211,"O3, PM10, PM2.5",2022,2022-03-24,Summer,30.1,52.2,18.7
178107,Lucknow,6,Moderate,169,"PM10, PM2.5",2022,2022-03-24,Summer,27.9,55.3,13.0
178158,Delhi,37,Poor,280,PM10,2022,2022-03-24,Summer,28.0,42.0,19.5
178283,Lucknow,6,Moderate,181,"PM10, PM2.5",2022,2022-03-25,Summer,28.2,48.7,21.3
178309,Mumbai,16,Moderate,132,"PM10, PM2.5",2022,2022-03-25,Summer,28.8,59.6,18.7
178329,Delhi,38,Poor,211,"PM10, PM2.5",2022,2022-03-25,Summer,27.6,51.5,18.4
178343,Jaipur,3,Moderate,183,PM2.5,2022,2022-03-25,Summer,30.5,25.3,22.3
178396,Jaipur,3,Moderate,135,"PM10, PM2.5",2022,2022-03-26,Summer,29.8,26.4,22.3
178400,Delhi,36,Poor,207,"PM10, PM2.5",2022,2022-03-26,Summer,27.0,45.2,27.7
178483,Mumbai,18,Moderate,109,"PM10, PM2.5",2022,2022-03-26,Summer,29.0,74.9,22.3
178495,Lucknow,6,Moderate,156,"PM10, PM2.5",2022,2022-03-26,Summer,27.8,44.0,25.9
178534,Delhi,34,Moderate,195,"PM10, PM2.5",2022,2022-03-27,Summer,28.0,41.5,16.9
178548,Jaipur,3,Moderate,165,PM2.5,2022,2022-03-27,Summer,30.3,22.8,18.4
178589,Lucknow,6,Moderate,157,PM10,2022,2022-03-27,Summer,28.2,42.3,25.9
178645,Mumbai,16,Moderate,110,"PM10, PM2.5",2022,2022-03-27,Summer,28.8,75.8,24.8
178678,Jaipur,2,Moderate,152,PM2.5,2022,2022-03-28,Summer,31.3,21.7,14.9
178712,Delhi,34,Poor,251,PM10,2022,2022-03-28,Summer,29.6,34.8,18.4
178729,Lucknow,6,Moderate,166,"PM10, PM2.5",2022,2022-03-28,Summer,28.7,42.9,20.5
178770,Mumbai,14,Moderate,113,PM10,2022,2022-03-28,Summer,29.3,78.4,21.5
178842,Jaipur,2,Moderate,133,PM2.5,2022,2022-03-29,Summer,32.5,18.4,14.8
178849,Delhi,31,Poor,274,"PM10, PM2.5",2022,2022-03-29,Summer,30.3,31.9,18.4
178925,Mumbai,14,Moderate,127,PM10,2022,2022-03-29,Summer,29.9,67.8,18.7
178937,Lucknow,6,Poor,210,"PM10, PM2.5",2022,2022-03-29,Summer,29.6,39.1,20.5
178975,Delhi,37,Poor,276,"NO2, PM10",2022,2022-03-30,Summer,30.5,34.4,9.5
179022,Lucknow,6,Poor,228,"PM10, PM2.5",2022,2022-03-30,Summer,28.9,53.7,9.7
179033,Mumbai,16,Moderate,128,"PM10, PM2.5",2022,2022-03-30,Summer,29.4,72.3,18.7
179066,Jaipur,2,Moderate,155,PM2.5,2022,2022-03-30,Summer,32.8,20.7,16.6
179159,Lucknow,6,Poor,234,"PM10, PM2.5",2022,2022-03-31,Summer,30.9,60.6,9.2
179167,Jaipur,2,Moderate,166,PM2.5,2022,2022-03-31,Summer,32.5,20.8,18.4
179185,Mumbai,18,Moderate,105,"PM10, PM2.5",2022,2022-03-31,Summer,28.6,74.8,19.3
179222,Delhi,32,Poor,298,"NO2, PM10",2022,2022-03-31,Summer,30.7,34.4,13.2
179279,Delhi,36,Poor,218,"NO2, PM10, PM2.5",2022,2022-04-01,Summer,29.9,29.0,14.8
179319,Jaipur,3,Moderate,158,"PM10, PM2.5",2022,2022-04-01,Summer,32.1,22.3,22.3
179335,Mumbai,18,Moderate,196,"PM10, PM2.5",2022,2022-04-01,Summer,28.1,71.7,23.5
179349,Lucknow,6,Poor,220,"PM10, PM2.5",2022,2022-04-01,Summer,31.3,54.6,11.2
179417,Mumbai,16,Poor,214,"PM10, PM2.5",2022,2022-04-02,Summer,28.4,71.9,18.7
179443,Lucknow,6,Moderate,186,"PM10, PM2.5",2022,2022-04-02,Summer,29.0,46.3,9.7
179536,Jaipur,3,Moderate,165,"PM10, PM2.5",2022,2022-04-02,Summer,30.9,19.5,18.4
179547,Delhi,37,Poor,226,"NO2, PM10, PM2.5",2022,2022-04-02,Summer,29.9,28.1,11.2
179568,Mumbai,17,Moderate,172,"PM10, PM2.5",2022,2022-04-03,Summer,28.8,69.2,21.7
179594,Lucknow,5,Poor,215,"PM10, PM2.5",2022,2022-04-03,Summer,29.6,45.0,11.2
179678,Delhi,36,Poor,245,"PM10, PM2.5",2022,2022-04-03,Summer,30.3,26.1,18.4
179687,Jaipur,3,Poor,231,"O3, PM2.5",2022,2022-04-03,Summer,31.6,17.6,24.1
179727,Mumbai,16,Moderate,142,"PM10, PM2.5",2022,2022-04-04,Summer,29.2,75.9,17.1
179757,Lucknow,6,Moderate,155,"PM10, PM2.5",2022,2022-04-04,Summer,30.3,33.5,25.9
179801,Jaipur,3,Moderate,197,PM2.5,2022,2022-04-04,Summer,32.1,17.0,18.4
179853,Delhi,37,Poor,262,PM10,2022,2022-04-04,Summer,30.2,24.6,18.4
179869,Lucknow,5,Moderate,162,"PM10, PM2.5",2022,2022-04-05,Summer,30.5,32.6,14.8
179886,Mumbai,15,Moderate,108,PM10,2022,2022-04-05,Summer,29.6,78.9,19.9
179930,Jaipur,3,Moderate,144,"PM10, PM2.5",2022,2022-04-05,Summer,31.5,20.3,14.8
180007,Delhi,38,Poor,233,"PM10, PM2.5",2022,2022-04-05,Summer,30.2,26.7,19.6
180050,Jaipur,3,Moderate,177,"O3, PM10, PM2.5",2022,2022-04-06,Summer,32.0,18.2,14.8
180071,Lucknow,6,Moderate,166,"PM10, PM2.5",2022,2022-04-06,Summer,30.6,33.3,24.1
180106,Mumbai,15,Satisfactory,98,"CO, PM10",2022,2022-04-06,Summer,29.9,77.7,20.5
180122,Delhi,35,Poor,248,"PM10, PM2.5",2022,2022-04-06,Summer,30.7,23.9,18.4
180190,Jaipur,3,Moderate,130,"O3, PM10",2022,2022-04-07,Summer,33.0,18.1,18.4
180219,Delhi,34,Poor,264,"PM10, PM2.5",2022,2022-04-07,Summer,31.4,25.2,15.2
180313,Lucknow,6,Moderate,188,"PM10, PM2.5",2022,2022-04-07,Summer,30.3,37.3,16.6
180327,Mumbai,15,Moderate,104,"CO, PM10, PM2.5",2022,2022-04-07,Summer,29.5,79.5,19.8
180344,Mumbai,16,Moderate,106,"CO, PM10",2022,2022-04-08,Summer,29.8,79.9,23.0
180405,Jaipur,2,Moderate,175,PM2.5,2022,2022-04-08,Summer,33.4,19.2,22.3
180421,Lucknow,6,Moderate,173,"PM10, PM2.5",2022,2022-04-08,Summer,30.8,36.1,14.8
180437,Delhi,36,Poor,242,PM10,2022,2022-04-08,Summer,32.1,23.1,18.4
180530,Delhi,31,Poor,261,"PM10, PM2.5",2022,2022-04-09,Summer,33.0,23.5,16.6
180545,Lucknow,6,Poor,220,"PM10, PM2.5",2022,2022-04-09,Summer,30.9,40.1,9.4
180571,Jaipur,1,Moderate,158,PM2.5,2022,2022-04-09,Summer,34.1,19.4,16.6
180581,Mumbai,16,Satisfactory,81,"CO, PM10",2022,2022-04-09,Summer,30.2,77.8,20.6
180684,Jaipur,2,Moderate,119,PM10,2022,2022-04-10,Summer,34.5,18.0,14.8
180700,Lucknow,6,Poor,228,"PM10, PM2.5",2022,2022-04-10,Summer,30.5,59.7,11.5
180766,Delhi,13,Poor,244,"PM10, PM2.5",2022,2022-04-10,Summer,33.4,20.9,18.4
180790,Mumbai,15,Satisfactory,75,"CO, O3, PM10",2022,2022-04-10,Summer,30.0,77.9,21.2
180818,Mumbai,15,Satisfactory,71,"CO, PM10",2022,2022-04-11,Summer,30.0,71.0,21.8
180861,Jaipur,2,Moderate,112,PM10,2022,2022-04-11,Summer,35.2,18.1,18.4
180864,Delhi,36,Poor,258,"PM10, PM2.5",2022,2022-04-11,Summer,33.7,22.8,18.4
180909,Lucknow,6,Poor,208,"PM10, PM2.5",2022,2022-04-11,Summer,31.5,58.8,18.4
180952,Delhi,37,Poor,229,PM10,2022,2022-04-12,Summer,32.7,22.3,18.4
181007,Lucknow,6,Moderate,185,"PM10, PM2.5",2022,2022-04-12,Summer,31.2,68.4,16.6
181019,Mumbai,15,Satisfactory,94,"CO, PM10",2022,2022-04-12,Summer,30.5,63.3,24.8
181034,Jaipur,3,Moderate,131,"O3, PM10",2022,2022-04-12,Summer,33.6,19.4,14.8
181132,Delhi,34,Poor,286,PM10,2022,2022-04-13,Summer,32.8,26.0,14.8
181143,Lucknow,6,Moderate,169,"PM10, PM2.5",2022,2022-04-13,Summer,32.2,63.0,11.2
181153,Mumbai,16,Satisfactory,92,"CO, PM10",2022,2022-04-13,Summer,31.1,61.6,19.9
181163,Jaipur,2,Moderate,139,PM10,2022,2022-04-13,Summer,32.3,20.3,20.3
181233,Delhi,39,Poor,280,PM10,2022,2022-04-14,Summer,32.3,23.1,27.7
181266,Lucknow,6,Moderate,186,"PM10, PM2.5",2022,2022-04-14,Summer,32.1,39.9,22.3
181281,Jaipur,2,Poor,252,PM10,2022,2022-04-14,Summer,33.2,23.9,18.4
181357,Mumbai,16,Satisfactory,88,"CO, PM10, PM2.5",2022,2022-04-14,Summer,30.2,75.7,18.4
181379,Delhi,36,Poor,201,"O3, PM10",2022,2022-04-15,Summer,32.4,27.1,14.8
181390,Jaipur,2,Moderate,154,PM10,2022,2022-04-15,Summer,33.7,22.0,18.4
181487,Lucknow,5,Moderate,185,"PM10, PM2.5",2022,2022-04-15,Summer,32.4,34.9,16.6
181514,Mumbai,14,Satisfactory,72,"CO, PM10",2022,2022-04-15,Summer,30.0,72.8,22.3
181560,Jaipur,2,Moderate,138,PM10,2022,2022-04-16,Summer,33.2,21.0,21.5
181602,Delhi,34,Poor,253,PM10,2022,2022-04-16,Summer,32.1,30.0,20.5
181652,Lucknow,6,Moderate,193,"PM10, PM2.5",2022,2022-04-16,Summer,34.5,29.2,14.8
181664,Mumbai,15,Satisfactory,89,"CO, PM10, PM2.5",2022,2022-04-16,Summer,29.2,73.4,19.8
181671,Mumbai,18,Satisfactory,94,"CO, PM10, PM2.5",2022,2022-04-17,Summer,29.5,71.8,23.0
181710,Lucknow,6,Moderate,190,"PM10, PM2.5",2022,2022-04-17,Summer,32.3,38.3,20.5
181762,Delhi,38,Poor,251,PM10,2022,2022-04-17,Summer,32.6,28.2,9.4
181801,Jaipur,3,Moderate,185,"PM10, PM2.5",2022,2022-04-17,Summer,33.6,21.0,29.5
181821,Mumbai,17,Satisfactory,83,"CO, PM10, PM2.5",2022,2022-04-18,Summer,29.5,69.5,19.9
181839,Lucknow,6,Moderate,189,"PM10, PM2.5",2022,2022-04-18,Summer,32.9,37.0,14.8
181908,Delhi,37,Poor,257,PM10,2022,2022-04-18,Summer,33.4,27.0,9.4
181941,Jaipur,3,Moderate,197,"PM10, PM2.5",2022,2022-04-18,Summer,34.9,23.5,18.4
181989,Delhi,35,Very Poor,317,PM10,2022,2022-04-19,Summer,34.3,25.8,18.4
182084,Mumbai,20,Satisfactory,80,"CO, PM10",2022,2022-04-19,Summer,29.4,73.0,21.2
182095,Lucknow,6,Poor,236,"O3, PM10, PM2.5",2022,2022-04-19,Summer,32.5,46.0,13.0
182106,Jaipur,3,Moderate,163,"PM10, PM2.5",2022,2022-04-19,Summer,35.6,20.6,20.5
182137,Delhi,31,Poor,277,PM10,2022,2022-04-20,Summer,33.8,22.6,19.8
182175,Jaipur,3,Moderate,145,"PM10, PM2.5",2022,2022-04-20,Summer,35.2,21.0,18.4
182222,Mumbai,18,Satisfactory,81,"CO, PM10, PM2.5",2022,2022-04-20,Summer,30.7,71.5,19.9
182236,Lucknow,6,Poor,227,"PM10, PM2.5",2022,2022-04-20,Summer,33.8,35.4,24.1
182273,Delhi,35,Poor,296,PM10,2022,2022-04-21,Summer,31.4,28.7,18.4
182343,Jaipur,3,Moderate,163,"PM10, PM2.5",2022,2022-04-21,Summer,32.4,27.8,27.7
182399,Lucknow,6,Moderate,156,"PM10, PM2.5",2022,2022-04-21,Summer,31.1,57.9,18.4
182407,Mumbai,19,Moderate,125,"PM10, PM2.5",2022,2022-04-21,Summer,32.9,45.9,20.5
182417,Delhi,38,Poor,204,"O3, PM10, PM2.5",2022,2022-04-22,Summer,31.5,29.3,27.7
182437,Jaipur,3,Moderate,123,"PM10, PM2.5",2022,2022-04-22,Summer,32.3,27.3,14.8
182529,Lucknow,6,Poor,253,"PM10, PM2.5",2022,2022-04-22,Summer,32.4,38.1,18.7
182556,Mumbai,17,Moderate,127,"PM10, PM2.5",2022,2022-04-22,Summer,32.8,57.4,22.4
182568,Jaipur,3,Moderate,157,"PM10, PM2.5",2022,2022-04-23,Summer,34.0,19.5,14.8
182590,Lucknow,6,Moderate,187,"PM10, PM2.5",2022,2022-04-23,Summer,32.6,33.3,25.9
182598,Delhi,35,Poor,245,PM10,2022,2022-04-23,Summer,31.7,25.8,18.4
182660,Mumbai,14,Moderate,139,"PM10, PM2.5",2022,2022-04-23,Summer,31.9,71.1,21.1
182720,Lucknow,6,Poor,203,"PM10, PM2.5",2022,2022-04-24,Summer,32.3,30.2,35.3
182758,Mumbai,13,Moderate,104,"PM10, PM2.5",2022,2022-04-24,Summer,31.0,74.4,24.8
182826,Delhi,37,Poor,261,PM10,2022,2022-04-24,Summer,32.4,23.6,21.0
182828,Jaipur,3,Moderate,160,"NO2, PM10, PM2.5",2022,2022-04-24,Summer,33.7,20.1,13.0
182877,Delhi,38,Poor,244,"PM10, PM2.5",2022,2022-04-25,Summer,33.7,23.5,46.4
182998,Jaipur,2,Moderate,168,"PM10, PM2.5",2022,2022-04-25,Summer,34.4,21.1,13.0
183004,Mumbai,16,Satisfactory,91,"CO, PM10, PM2.5",2022,2022-04-25,Summer,32.4,54.1,22.3
183012,Lucknow,5,Poor,211,"PM10, PM2.5",2022,2022-04-25,Summer,33.0,32.0,20.5
183021,Delhi,37,Poor,209,"PM10, PM2.5",2022,2022-04-26,Summer,33.5,22.6,16.6
183026,Lucknow,6,Poor,250,"PM10, PM2.5",2022,2022-04-26,Summer,32.7,34.9,16.9
183061,Jaipur,2,Moderate,174,"PM10, PM2.5",2022,2022-04-26,Summer,34.6,23.0,18.4
183131,Mumbai,16,Moderate,101,"PM10, PM2.5",2022,2022-04-26,Summer,31.1,64.8,22.3
183213,Delhi,35,Poor,287,"PM10, PM2.5",2022,2022-04-27,Summer,33.9,23.7,20.5
183262,Mumbai,16,Satisfactory,85,"CO, PM10, PM2.5",2022,2022-04-27,Summer,32.4,55.9,21.8
183270,Jaipur,3,Moderate,190,"PM10, PM2.5",2022,2022-04-27,Summer,35.2,20.2,18.4
183291,Lucknow,6,Moderate,195,"PM10, PM2.5",2022,2022-04-27,Summer,33.4,34.2,22.3
183327,Jaipur,2,Moderate,156,"PM10, PM2.5",2022,2022-04-28,Summer,36.1,19.1,19.4
183347,Lucknow,6,Poor,244,"O3, PM10, PM2.5",2022,2022-04-28,Summer,33.0,36.4,13.0
183384,Mumbai,16,Moderate,114,"PM10, PM2.5",2022,2022-04-28,Summer,31.9,65.6,17.8
183450,Delhi,36,Poor,295,PM10,2022,2022-04-28,Summer,34.6,23.3,18.4
183506,Delhi,33,Poor,299,PM10,2022,2022-04-29,Summer,35.8,20.2,16.7
183532,Lucknow,6,Poor,238,PM2.5,2022,2022-04-29,Summer,34.2,39.2,9.4
183550,Jaipur,2,Moderate,144,"PM10, PM2.5",2022,2022-04-29,Summer,36.3,19.2,20.5
183580,Mumbai,15,Moderate,102,"CO, PM10",2022,2022-04-29,Summer,31.2,76.7,20.5
183612,Delhi,36,Poor,270,PM10,2022,2022-04-30,Summer,35.6,17.8,14.8
183626,Jaipur,3,Moderate,144,"CO, PM10",2022,2022-04-30,Summer,36.1,19.6,18.4
183711,Lucknow,6,Poor,245,PM2.5,2022,2022-04-30,Summer,33.2,48.9,22.3
183727,Mumbai,16,Satisfactory,86,"CO, PM10",2022,2022-04-30,Summer,30.8,73.1,20.5
183758,Delhi,36,Poor,256,PM10,2022,2022-05-01,Summer,33.9,32.4,22.3
183807,Mumbai,18,Satisfactory,89,"CO, PM10, PM2.5",2022,2022-05-01,Summer,30.6,77.0,22.3
183817,Lucknow,6,Moderate,167,"PM10, PM2.5",2022,2022-05-01,Summer,30.6,62.2,20.5
183844,Jaipur,2,Moderate,155,"PM10, PM2.5",2022,2022-05-01,Summer,35.7,27.6,31.7
183929,Jaipur,2,Moderate,141,"PM10, PM2.5",2022,2022-05-02,Summer,36.1,25.0,27.7
183942,Delhi,36,Poor,218,"PM10, PM2.5",2022,2022-05-02,Summer,34.1,41.7,22.3
183995,Lucknow,6,Moderate,135,"PM10, PM2.5",2022,2022-05-02,Summer,31.2,65.4,20.5
184006,Mumbai,18,Moderate,103,"CO, PM10, PM2.5",2022,2022-05-02,Summer,30.7,75.5,19.9
184052,Delhi,36,Poor,227,"O3, PM10, PM2.5",2022,2022-05-03,Summer,33.2,49.2,20.5
184128,Lucknow,6,Moderate,136,"PM10, PM2.5",2022,2022-05-03,Summer,31.2,62.4,19.3
184138,Jaipur,3,Moderate,172,PM10,2022,2022-05-03,Summer,35.7,20.7,18.4
184155,Mumbai,16,Satisfactory,91,"CO, PM10, PM2.5",2022,2022-05-03,Summer,30.8,74.8,19.8
184165,Delhi,33,Poor,269,"PM10, PM2.5",2022,2022-05-04,Summer,31.0,55.8,27.7
184230,Lucknow,6,Moderate,108,"PM10, PM2.5",2022,2022-05-04,Summer,31.4,63.4,16.6
184239,Mumbai,17,Moderate,103,"CO, PM10, PM2.5",2022,2022-05-04,Summer,30.7,71.4,23.0
184252,Jaipur,3,Moderate,168,PM2.5,2022,2022-05-04,Summer,35.1,23.1,22.3
184309,Lucknow,6,Moderate,136,"PM10, PM2.5",2022,2022-05-05,Summer,28.4,71.9,22.3
184321,Delhi,34,Moderate,146,"O3, PM10",2022,2022-05-05,Summer,30.0,53.2,9.8
184344,Mumbai,16,Moderate,118,"CO, PM10, PM2.5",2022,2022-05-05,Summer,30.5,73.0,23.0
184417,Jaipur,3,Moderate,144,"PM10, PM2.5",2022,2022-05-05,Summer,32.9,36.3,22.3
184452,Jaipur,3,Poor,285,PM2.5,2022,2022-05-06,Summer,33.6,33.6,22.3
184463,Lucknow,6,Moderate,120,"O3, PM10, PM2.5",2022,2022-05-06,Summer,31.2,65.6,11.2
184487,Delhi,36,Poor,273,"PM10, PM2.5",2022,2022-05-06,Summer,32.3,44.5,17.9
184564,Mumbai,16,Moderate,139,"PM10, PM2.5",2022,2022-05-06,Summer,30.5,74.4,19.4
184588,Lucknow,6,Moderate,121,"O3, PM10, PM2.5",2022,2022-05-07,Summer,31.4,66.9,13.0
184612,Mumbai,16,Moderate,189,"PM10, PM2.5",2022,2022-05-07,Summer,30.7,76.1,21.1
184623,Delhi,36,Poor,206,"O3, PM10",2022,2022-05-07,Summer,33.4,36.2,11.2
184668,Jaipur,2,Moderate,184,"PM10, PM2.5",2022,2022-05-07,Summer,35.2,30.3,18.4
184767,Jaipur,3,Moderate,176,"PM10, PM2.5",2022,2022-05-08,Summer,36.1,22.0,22.3
184780,Lucknow,6,Moderate,115,"PM10, PM2.5",2022,2022-05-08,Summer,31.6,58.2,19.1
184846,Delhi,34,Poor,205,"O3, PM10, PM2.5",2022,2022-05-08,Summer,33.3,41.4,18.4
184885,Mumbai,17,Moderate,169,"O3, PM10, PM2.5",2022,2022-05-08,Summer,30.8,75.6,19.9
184892,Mumbai,16,Moderate,117,"PM10, PM2.5",2022,2022-05-09,Summer,30.6,78.6,18.4
184916,Lucknow,5,Satisfactory,89,"PM10, PM2.5",2022,2022-05-09,Summer,31.9,63.5,16.6
185008,Jaipur,3,Poor,204,"PM10, PM2.5",2022,2022-05-09,Summer,36.7,27.2,22.3
185033,Delhi,32,Moderate,171,"O3, PM10, PM2.5",2022,2022-05-09,Summer,33.8,45.3,20.5
185051,Delhi,36,Moderate,160,"O3, PM2.5",2022,2022-05-10,Summer,33.8,45.9,22.3
185059,Jaipur,2,Moderate,177,"PM10, PM2.5",2022,2022-05-10,Summer,36.8,30.4,19.6
185158,Lucknow,6,Moderate,116,"PM10, PM2.5",2022,2022-05-10,Summer,32.8,63.4,18.4
